filename,path,datetime,lat,lon,gps_accuracy_m
IMG_3309.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3309.HEIC,2026:01:01 13:34:14,31.262280555555556,34.803733333333334,34.991458522065486
IMG_3310.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3310.HEIC,2026:01:01 13:34:15,31.262280555555556,34.803733333333334,35.91014925373134
IMG_3356.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3356.HEIC,2026:01:01 13:36:08,31.261877777777777,34.80358888888889,10.028692444322996
IMG_4368.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4368.HEIC,2026:01:01 15:22:31,31.26180555555555,34.80344722222222,3.658846811535727
IMG_3918.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3918.HEIC,2026:01:01 15:10:09,31.262225,34.80211944444444,18.536723585116697
IMG_3766.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3766.HEIC,2026:01:01 15:06:21,31.261983333333333,34.801991666666666,39.80608310723976
IMG_3912.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3912.HEIC,2026:01:01 15:10:00,31.262297222222223,34.802099999999996,22.03300848789689
IMG_3793.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3793.HEIC,2026:01:01 15:07:02,31.262016666666668,34.802416666666666,13.296122309531944
IMG_3779.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3779.HEIC,2026:01:01 15:06:36,31.262027777777774,34.802474999999994,20.02938940967824
IMG_3860.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3860.HEIC,2026:01:01 15:08:19,31.262072222222223,34.80243333333333,15.893631788998784
IMG_3754.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3754.HEIC,2026:01:01 15:06:02,31.26172777777778,34.80244166666667,6.669843311506081
IMG_4354.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4354.HEIC,2026:01:01 15:22:05,31.26181111111111,34.80330555555555,3.7398020139955626
IMG_4343.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4343.HEIC,2026:01:01 15:21:27,31.26182777777778,34.8028,5.500118063754427
IMG_4358.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4358.HEIC,2026:01:01 15:22:09,31.26182222222222,34.80331666666667,3.5929132891181528
IMG_3445.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3445.HEIC,2026:01:01 13:39:39,31.26217777777778,34.80340277777778,7.101701486108119
IMG_3681.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3681.HEIC,2026:01:01 13:47:48,31.261869444444443,34.8026,4.891323024054983
IMG_3701.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3701.HEIC,2026:01:01 13:48:37,31.261877777777777,34.80246388888889,14.0
IMG_3755.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3755.HEIC,2026:01:01 15:06:03,31.261733333333332,34.80244444444444,6.601657687525901
IMG_3390.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3390.HEIC,2026:01:01 13:37:50,31.261847222222222,34.80340555555555,4.675934822643927
IMG_3599.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3599.HEIC,2026:01:01 13:45:11,31.26206944444445,34.80285555555555,9.45839753466872
IMG_3358.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3358.HEIC,2026:01:01 13:36:17,31.261872222222223,34.803641666666664,20.36205801397417
IMG_4373.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4373.HEIC,2026:01:01 15:22:47,31.261702777777774,34.80354722222222,4.591695312926284
IMG_3520.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3520.HEIC,2026:01:01 13:41:56,31.261855555555556,34.80304444444444,12.082332714012368
IMG_3150.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3150.HEIC,2026:01:01 13:28:00,31.2622,34.80399444444444,12.821243523316062
IMG_3694.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3694.HEIC,2026:01:01 13:48:21,31.261772222222223,34.80256388888888,14.0
IMG_3560.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3560.HEIC,2026:01:01 13:43:09,31.261925,34.80291388888889,14.801007779349364
IMG_3645.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3645.HEIC,2026:01:01 13:46:32,31.2619,34.802730555555556,8.166019237883832
IMG_3306.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3306.HEIC,2026:01:01 13:34:08,31.262291666666663,34.803752777777774,26.46308155961575
IMG_3997.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3997.HEIC,2026:01:01 15:11:52,31.261755555555556,34.802074999999995,10.622113404930165
IMG_3456.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3456.HEIC,2026:01:01 13:39:51,31.26215277777778,34.80336388888889,8.559101844426625
IMG_3301.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3301.HEIC,2026:01:01 13:34:03,31.262322222222224,34.80376388888889,13.210862145718949
IMG_3408.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3408.HEIC,2026:01:01 13:38:23,31.26183888888889,34.80325833333333,8.501393631105847
IMG_3923.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3923.HEIC,2026:01:01 15:10:17,31.26218611111111,34.80211666666666,16.248029944838457
IMG_3509.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3509.HEIC,2026:01:01 13:41:36,31.261883333333333,34.80294166666666,12.210705045278138
IMG_3794.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3794.HEIC,2026:01:01 15:07:02,31.262016666666668,34.802416666666666,13.296122309531944
IMG_3353.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3353.HEIC,2026:01:01 13:35:57,31.26189722222222,34.803580555555556,7.502336627595189
IMG_3835.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3835.HEIC,2026:01:01 15:07:44,31.261936111111112,34.80236111111111,6.520409018523175
IMG_3733.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3733.HEIC,2026:01:01 13:49:10,31.262183333333333,34.80249722222222,3.4359844511630775
IMG_4019.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4019.HEIC,2026:01:01 15:12:21,31.261755555555556,34.80200555555555,11.527066315935206
IMG_4125.HEIC,data/raw_photos/ProblematicPhotos2/IMG_4125.HEIC,2026:01:01 15:14:52,31.261672222222224,34.80160833333333,6.769624125874126
IMG_3921.HEIC,data/raw_photos/ProblematicPhotos2/IMG_3921.HEIC,2026:01:01 15:10:12,31.262208333333337,34.80211666666666,17.74192303983026
