filename,path,datetime,lat,lon,gps_accuracy_m
IMG_7574.HEIC,Photos/Building35Lower/IMG_7574.HEIC,2025:12:26 10:07:22,31.262061111111112,34.80423333333333,4.748651529343367
IMG_7575.HEIC,Photos/Building35Lower/IMG_7575.HEIC,2025:12:26 10:07:27,31.262061111111112,34.80423333333333,4.748651529343367
IMG_7576.HEIC,Photos/Building35Lower/IMG_7576.HEIC,2025:12:26 10:07:29,31.262061111111112,34.80423333333333,4.748651529343367
IMG_7577.HEIC,Photos/Building35Lower/IMG_7577.HEIC,2025:12:26 10:07:32,31.262055555555555,34.80424166666666,5.716366786093941
IMG_7578.HEIC,Photos/Building35Lower/IMG_7578.HEIC,2025:12:26 10:07:35,31.262069444444446,34.80424166666666,5.665241363789805
IMG_7579.HEIC,Photos/Building35Lower/IMG_7579.HEIC,2025:12:26 10:07:39,31.262075,34.80424444444444,6.8250984078491275
IMG_7580.HEIC,Photos/Building35Lower/IMG_7580.HEIC,2025:12:26 10:07:42,31.262077777777776,34.80424166666666,6.247961131355197
IMG_7581.HEIC,Photos/Building35Lower/IMG_7581.HEIC,2025:12:26 10:07:45,31.262080555555556,34.80423611111111,6.063979328165375
IMG_7582.HEIC,Photos/Building35Lower/IMG_7582.HEIC,2025:12:26 10:07:48,31.262075,34.80423611111111,8.049217997183307
IMG_7583.HEIC,Photos/Building35Lower/IMG_7583.HEIC,2025:12:26 10:07:50,31.262075,34.80423611111111,8.35657664920059
IMG_7584.HEIC,Photos/Building35Lower/IMG_7584.HEIC,2025:12:26 10:09:03,31.261980555555557,34.80416388888889,4.748651529343367
IMG_7585.HEIC,Photos/Building35Lower/IMG_7585.HEIC,2025:12:26 10:09:07,31.261977777777776,34.80416944444444,4.808310455273393
IMG_7586.HEIC,Photos/Building35Lower/IMG_7586.HEIC,2025:12:26 10:09:11,31.26198611111111,34.80417222222222,4.931462710612875
IMG_7587.HEIC,Photos/Building35Lower/IMG_7587.HEIC,2025:12:26 10:09:20,31.261991666666667,34.80416388888889,23.398821282760437
IMG_7588.HEIC,Photos/Building35Lower/IMG_7588.HEIC,2025:12:26 10:09:25,31.26201111111111,34.804174999999994,20.763549380693362
IMG_7589.HEIC,Photos/Building35Lower/IMG_7589.HEIC,2025:12:26 10:09:28,31.26201111111111,34.80418888888889,18.860206667966466
IMG_7590.HEIC,Photos/Building35Lower/IMG_7590.HEIC,2025:12:26 10:09:32,31.262008333333334,34.80419444444444,17.989870689655174
IMG_7591.HEIC,Photos/Building35Lower/IMG_7591.HEIC,2025:12:26 10:09:37,31.262019444444444,34.804199999999994,17.755636224684753
IMG_7592.HEIC,Photos/Building35Lower/IMG_7592.HEIC,2025:12:26 10:09:40,31.26203888888889,34.80421944444444,17.707668652700367
IMG_7593.HEIC,Photos/Building35Lower/IMG_7593.HEIC,2025:12:26 10:09:44,31.262025,34.804224999999995,17.37636722252107
IMG_7594.HEIC,Photos/Building35Lower/IMG_7594.HEIC,2025:12:26 10:09:49,31.262019444444444,34.80422222222222,17.04828090709583
IMG_7595.HEIC,Photos/Building35Lower/IMG_7595.HEIC,2025:12:26 10:10:36,31.262030555555555,34.804116666666665,8.35640574835652
IMG_7596.HEIC,Photos/Building35Lower/IMG_7596.HEIC,2025:12:26 10:10:39,31.262030555555555,34.804116666666665,7.97513679562254
IMG_7597.HEIC,Photos/Building35Lower/IMG_7597.HEIC,2025:12:26 10:10:42,31.262025,34.804091666666665,7.956462129059777
IMG_7598.HEIC,Photos/Building35Lower/IMG_7598.HEIC,2025:12:26 10:10:45,31.262025,34.80408611111111,7.6564218981926135
IMG_7599.HEIC,Photos/Building35Lower/IMG_7599.HEIC,2025:12:26 10:10:50,31.262002777777777,34.80406111111111,7.3751617076326
IMG_7600.HEIC,Photos/Building35Lower/IMG_7600.HEIC,2025:12:26 10:10:55,31.262,34.80405,7.336781840096425
IMG_7601.HEIC,Photos/Building35Lower/IMG_7601.HEIC,2025:12:26 10:10:58,31.261997222222224,34.80403611111111,6.833490033847311
IMG_7602.HEIC,Photos/Building35Lower/IMG_7602.HEIC,2025:12:26 10:11:01,31.261997222222224,34.804030555555556,6.610430839002268
IMG_7603.HEIC,Photos/Building35Lower/IMG_7603.HEIC,2025:12:26 10:11:04,31.262,34.804030555555556,6.330257753437705
