filename,path,datetime,lat,lon,gps_accuracy_m
IMG_2405.HEIC,Photos/Building35Upper/IMG_2405.HEIC,2025:12:26 10:05:11,31.261855555555556,34.80415833333333,10.700472409287366
IMG_2406.HEIC,Photos/Building35Upper/IMG_2406.HEIC,2025:12:26 10:05:14,31.261883333333333,34.80413055555555,8.091662283008942
IMG_2407.HEIC,Photos/Building35Upper/IMG_2407.HEIC,2025:12:26 10:05:16,31.26189722222222,34.80413333333333,6.0212494518199575
IMG_2408.HEIC,Photos/Building35Upper/IMG_2408.HEIC,2025:12:26 10:05:20,31.261794444444444,34.80415833333333,5.470384721837808
IMG_2409.HEIC,Photos/Building35Upper/IMG_2409.HEIC,2025:12:26 10:05:24,31.261836111111112,34.80415277777777,4.733798369232219
IMG_2410.HEIC,Photos/Building35Upper/IMG_2410.HEIC,2025:12:26 10:05:26,31.261836111111112,34.80415277777777,4.72361174850849
IMG_2411.HEIC,Photos/Building35Upper/IMG_2411.HEIC,2025:12:26 10:05:28,31.261830555555555,34.80415277777777,3.5215619487865704
IMG_2412.HEIC,Photos/Building35Upper/IMG_2412.HEIC,2025:12:26 10:05:30,31.261833333333332,34.804141666666666,4.61316468132138
IMG_2413.HEIC,Photos/Building35Upper/IMG_2413.HEIC,2025:12:26 10:06:08,31.26193888888889,34.804005555555555,7.251090644692196
IMG_2414.HEIC,Photos/Building35Upper/IMG_2414.HEIC,2025:12:26 10:06:10,31.261919444444445,34.804005555555555,7.473947852892066
IMG_2415.HEIC,Photos/Building35Upper/IMG_2415.HEIC,2025:12:26 10:06:13,31.261913888888888,34.803999999999995,6.353716445391996
IMG_2416.HEIC,Photos/Building35Upper/IMG_2416.HEIC,2025:12:26 10:06:15,31.261908333333334,34.80399722222222,5.962524230023692
IMG_2417.HEIC,Photos/Building35Upper/IMG_2417.HEIC,2025:12:26 10:06:17,31.261925,34.804005555555555,6.577146105741899
IMG_2418.HEIC,Photos/Building35Upper/IMG_2418.HEIC,2025:12:26 10:06:19,31.26191111111111,34.80399722222222,5.7847378217059235
IMG_2419.HEIC,Photos/Building35Upper/IMG_2419.HEIC,2025:12:26 10:06:22,31.261902777777777,34.804005555555555,6.778681936909785
IMG_2420.HEIC,Photos/Building35Upper/IMG_2420.HEIC,2025:12:26 10:06:24,31.26189722222222,34.804005555555555,6.433863611080209
IMG_2421.HEIC,Photos/Building35Upper/IMG_2421.HEIC,2025:12:26 10:06:26,31.261891666666667,34.80400833333333,7.193314641517678
IMG_2422.HEIC,Photos/Building35Upper/IMG_2422.HEIC,2025:12:26 10:06:28,31.261894444444444,34.80400833333333,7.178377178377178
IMG_2423.HEIC,Photos/Building35Upper/IMG_2423.HEIC,2025:12:26 10:07:02,31.262005555555554,34.803925,8.906991744066048
IMG_2424.HEIC,Photos/Building35Upper/IMG_2424.HEIC,2025:12:26 10:07:04,31.262005555555554,34.803925,8.869767712638994
IMG_2425.HEIC,Photos/Building35Upper/IMG_2425.HEIC,2025:12:26 10:07:06,31.26198888888889,34.80394444444444,8.386795956261604
IMG_2426.HEIC,Photos/Building35Upper/IMG_2426.HEIC,2025:12:26 10:07:09,31.26198888888889,34.80394444444444,8.372902596950498
IMG_2427.HEIC,Photos/Building35Upper/IMG_2427.HEIC,2025:12:26 10:07:11,31.26198888888889,34.80394444444444,8.128684030157642
IMG_2428.HEIC,Photos/Building35Upper/IMG_2428.HEIC,2025:12:26 10:07:12,31.26198888888889,34.80394444444444,7.761991199119912
IMG_2429.HEIC,Photos/Building35Upper/IMG_2429.HEIC,2025:12:26 10:07:15,31.26198611111111,34.80396388888889,7.5450694679769565
IMG_2430.HEIC,Photos/Building35Upper/IMG_2430.HEIC,2025:12:26 10:07:22,31.261961111111113,34.803974999999994,6.922048569367637
IMG_2431.HEIC,Photos/Building35Upper/IMG_2431.HEIC,2025:12:26 10:07:39,31.26203888888889,34.80394722222222,5.660333281420339
IMG_2432.HEIC,Photos/Building35Upper/IMG_2432.HEIC,2025:12:26 10:07:41,31.26205277777778,34.803958333333334,5.667217911207225
IMG_2433.HEIC,Photos/Building35Upper/IMG_2433.HEIC,2025:12:26 10:07:43,31.26205277777778,34.803958333333334,5.745223089863661
IMG_2434.HEIC,Photos/Building35Upper/IMG_2434.HEIC,2025:12:26 10:07:46,31.26205277777778,34.803958333333334,5.698176063962689
IMG_2435.HEIC,Photos/Building35Upper/IMG_2435.HEIC,2025:12:26 10:07:49,31.262091666666667,34.803980555555555,8.200467790663678
IMG_2436.HEIC,Photos/Building35Upper/IMG_2436.HEIC,2025:12:26 10:07:54,31.26211111111111,34.803977777777774,11.295452042726572
IMG_2437.HEIC,Photos/Building35Upper/IMG_2437.HEIC,2025:12:26 10:07:58,31.262119444444444,34.80396944444444,12.419500932421633
IMG_2438.HEIC,Photos/Building35Upper/IMG_2438.HEIC,2025:12:26 10:08:00,31.262119444444444,34.80396944444444,12.794106012658228
IMG_2439.HEIC,Photos/Building35Upper/IMG_2439.HEIC,2025:12:26 10:08:03,31.262138888888888,34.80396666666666,13.378301416672599
IMG_2440.HEIC,Photos/Building35Upper/IMG_2440.HEIC,2025:12:26 10:08:37,31.262133333333335,34.804027777777776,6.440308285163776
IMG_2441.HEIC,Photos/Building35Upper/IMG_2441.HEIC,2025:12:26 10:08:41,31.262127777777778,34.804030555555556,6.145382882882883
IMG_2442.HEIC,Photos/Building35Upper/IMG_2442.HEIC,2025:12:26 10:08:44,31.262127777777778,34.804030555555556,6.145382882882883
