filename,path,datetime,lat,lon,gps_accuracy_m
IMG_2680.HEIC,data/raw_photos/Bulding32Area/IMG_2680.HEIC,2025:12:27 10:37:47,31.262102777777777,34.80349722222222,12.915590798872797
IMG_2681.HEIC,data/raw_photos/Bulding32Area/IMG_2681.HEIC,2025:12:27 10:37:50,31.262102777777777,34.803488888888886,9.827334118084382
IMG_2682.HEIC,data/raw_photos/Bulding32Area/IMG_2682.HEIC,2025:12:27 10:37:53,31.262116666666667,34.80349444444444,13.761806981519507
IMG_2683.HEIC,data/raw_photos/Bulding32Area/IMG_2683.HEIC,2025:12:27 10:37:55,31.262116666666667,34.80349444444444,13.907127522541863
IMG_2684.HEIC,data/raw_photos/Bulding32Area/IMG_2684.HEIC,2025:12:27 10:38:07,31.262116666666667,34.803444444444445,3.8494950994950994
IMG_2685.HEIC,data/raw_photos/Bulding32Area/IMG_2685.HEIC,2025:12:27 10:38:10,31.262113888888887,34.803438888888884,3.252242410303588
IMG_2686.HEIC,data/raw_photos/Bulding32Area/IMG_2686.HEIC,2025:12:27 10:38:28,31.262072222222223,34.80342222222222,12.010422812192724
IMG_2687.HEIC,data/raw_photos/Bulding32Area/IMG_2687.HEIC,2025:12:27 10:38:31,31.262072222222223,34.80342222222222,12.010422812192724
IMG_2688.HEIC,data/raw_photos/Bulding32Area/IMG_2688.HEIC,2025:12:27 10:38:33,31.262072222222223,34.80343333333333,10.301319660707833
IMG_2689.HEIC,data/raw_photos/Bulding32Area/IMG_2689.HEIC,2025:12:27 10:38:40,31.262075,34.80343611111111,9.16580860084797
IMG_2690.HEIC,data/raw_photos/Bulding32Area/IMG_2690.HEIC,2025:12:27 10:38:42,31.262075,34.80343611111111,9.16580860084797
IMG_2691.HEIC,data/raw_photos/Bulding32Area/IMG_2691.HEIC,2025:12:27 10:38:55,31.26192222222222,34.803425,11.875007468483002
IMG_2692.HEIC,data/raw_photos/Bulding32Area/IMG_2692.HEIC,2025:12:27 10:39:01,31.261975,34.803416666666664,5.113023127753304
IMG_2693.HEIC,data/raw_photos/Bulding32Area/IMG_2693.HEIC,2025:12:27 10:39:03,31.261969444444443,34.80342222222222,4.803242542153048
IMG_2694.HEIC,data/raw_photos/Bulding32Area/IMG_2694.HEIC,2025:12:27 10:39:06,31.261972222222223,34.803425,3.5211930057547587
IMG_2695.HEIC,data/raw_photos/Bulding32Area/IMG_2695.HEIC,2025:12:27 10:39:08,31.261966666666666,34.80343333333333,3.274476356712155
IMG_2696.HEIC,data/raw_photos/Bulding32Area/IMG_2696.HEIC,2025:12:27 10:39:20,31.261936111111112,34.80343333333333,3.8543445804717824
IMG_2697.HEIC,data/raw_photos/Bulding32Area/IMG_2697.HEIC,2025:12:27 10:39:37,31.261872222222223,34.803475,8.398525900550192
IMG_2698.HEIC,data/raw_photos/Bulding32Area/IMG_2698.HEIC,2025:12:27 10:39:39,31.26183888888889,34.80346944444444,28.06340224044347
IMG_2699.HEIC,data/raw_photos/Bulding32Area/IMG_2699.HEIC,2025:12:27 10:39:42,31.261861111111113,34.803475,12.981053259734447
IMG_2700.HEIC,data/raw_photos/Bulding32Area/IMG_2700.HEIC,2025:12:27 10:39:46,31.261872222222223,34.80345833333333,8.04284007509814
IMG_2701.HEIC,data/raw_photos/Bulding32Area/IMG_2701.HEIC,2025:12:27 10:39:49,31.261875,34.80343611111111,6.023348497950897
