filename,path,datetime,lat,lon,gps_accuracy_m
IMG_2872.HEIC,data/raw_photos/LibraryArea/IMG_2872.HEIC,2025:12:27 11:00:49,31.262386111111113,34.802138888888884,3.9373523028695443
IMG_2873.HEIC,data/raw_photos/LibraryArea/IMG_2873.HEIC,2025:12:27 11:00:50,31.26237777777778,34.802138888888884,3.5355339055557087
IMG_2874.HEIC,data/raw_photos/LibraryArea/IMG_2874.HEIC,2025:12:27 11:00:52,31.26237777777778,34.802138888888884,3.5355339055557087
IMG_2875.HEIC,data/raw_photos/LibraryArea/IMG_2875.HEIC,2025:12:27 11:00:53,31.26237777777778,34.802138888888884,3.5355339055557087
IMG_2876.HEIC,data/raw_photos/LibraryArea/IMG_2876.HEIC,2025:12:27 11:00:55,31.262375,34.802138888888884,3.5355339055557087
IMG_2877.HEIC,data/raw_photos/LibraryArea/IMG_2877.HEIC,2025:12:27 11:00:56,31.262372222222222,34.80213611111111,3.553784113288943
IMG_2878.HEIC,data/raw_photos/LibraryArea/IMG_2878.HEIC,2025:12:27 11:00:58,31.262372222222222,34.802138888888884,3.5355339055557087
IMG_2879.HEIC,data/raw_photos/LibraryArea/IMG_2879.HEIC,2025:12:27 11:00:59,31.262372222222222,34.80213611111111,3.5355339055557087
IMG_2880.HEIC,data/raw_photos/LibraryArea/IMG_2880.HEIC,2025:12:27 11:01:01,31.262372222222222,34.80213611111111,4.748651529343367
IMG_2881.HEIC,data/raw_photos/LibraryArea/IMG_2881.HEIC,2025:12:27 11:01:02,31.262372222222222,34.80213611111111,4.748651529343367
IMG_2882.HEIC,data/raw_photos/LibraryArea/IMG_2882.HEIC,2025:12:27 11:01:03,31.262372222222222,34.80213611111111,4.748651529343367
IMG_2883.HEIC,data/raw_photos/LibraryArea/IMG_2883.HEIC,2025:12:27 11:01:06,31.262383333333332,34.80211944444444,4.748651529343367
IMG_2884.HEIC,data/raw_photos/LibraryArea/IMG_2884.HEIC,2025:12:27 11:01:11,31.262372222222222,34.80211388888888,4.748651529343367
IMG_2885.HEIC,data/raw_photos/LibraryArea/IMG_2885.HEIC,2025:12:27 11:01:12,31.262358333333335,34.80211388888888,4.748651529343367
IMG_2886.HEIC,data/raw_photos/LibraryArea/IMG_2886.HEIC,2025:12:27 11:01:20,31.262305555555557,34.80213055555555,4.748651529343367
IMG_2887.HEIC,data/raw_photos/LibraryArea/IMG_2887.HEIC,2025:12:27 11:01:22,31.262297222222223,34.80211388888888,7.640210503705295
IMG_2888.HEIC,data/raw_photos/LibraryArea/IMG_2888.HEIC,2025:12:27 11:01:29,31.262269444444446,34.802125,8.175486084635914
IMG_2889.HEIC,data/raw_photos/LibraryArea/IMG_2889.HEIC,2025:12:27 11:01:32,31.26227777777778,34.80208888888889,9.175476603119584
IMG_2890.HEIC,data/raw_photos/LibraryArea/IMG_2890.HEIC,2025:12:27 11:01:34,31.262275,34.80209444444444,9.114104716837124
IMG_2891.HEIC,data/raw_photos/LibraryArea/IMG_2891.HEIC,2025:12:27 11:01:40,31.262275,34.802074999999995,10.082505823219321
IMG_2892.HEIC,data/raw_photos/LibraryArea/IMG_2892.HEIC,2025:12:27 11:01:52,31.26225,34.802055555555555,14.225210628645495
IMG_2893.HEIC,data/raw_photos/LibraryArea/IMG_2893.HEIC,2025:12:27 11:01:54,31.262238888888888,34.80205833333333,15.30140408303902
IMG_2894.HEIC,data/raw_photos/LibraryArea/IMG_2894.HEIC,2025:12:27 11:02:03,31.26221388888889,34.80203888888889,14.490827809465085
IMG_2895.HEIC,data/raw_photos/LibraryArea/IMG_2895.HEIC,2025:12:27 11:02:05,31.26221388888889,34.80203888888889,14.176923836807271
IMG_2896.HEIC,data/raw_photos/LibraryArea/IMG_2896.HEIC,2025:12:27 11:02:08,31.262208333333334,34.80206666666666,13.712240265409465
IMG_2897.HEIC,data/raw_photos/LibraryArea/IMG_2897.HEIC,2025:12:27 11:02:11,31.262208333333334,34.80208611111111,13.407472475989692
IMG_2898.HEIC,data/raw_photos/LibraryArea/IMG_2898.HEIC,2025:12:27 11:02:26,31.262077777777776,34.80212777777778,11.815350044554647
IMG_2899.HEIC,data/raw_photos/LibraryArea/IMG_2899.HEIC,2025:12:27 11:02:28,31.262080555555556,34.80211388888888,10.730822890455666
IMG_2900.HEIC,data/raw_photos/LibraryArea/IMG_2900.HEIC,2025:12:27 11:02:30,31.26208611111111,34.80210555555555,10.15021253667006
IMG_2901.HEIC,data/raw_photos/LibraryArea/IMG_2901.HEIC,2025:12:27 11:02:32,31.262091666666667,34.80209444444444,9.63210548153612
IMG_2902.HEIC,data/raw_photos/LibraryArea/IMG_2902.HEIC,2025:12:27 11:02:35,31.262094444444443,34.80209444444444,9.98599417735463
IMG_2904.HEIC,data/raw_photos/LibraryArea/IMG_2904.HEIC,2025:12:27 11:02:43,31.26208888888889,34.802099999999996,3.5355339055557087
IMG_2905.HEIC,data/raw_photos/LibraryArea/IMG_2905.HEIC,2025:12:27 11:02:45,31.26208611111111,34.802099999999996,3.5355339055557087
IMG_2906.HEIC,data/raw_photos/LibraryArea/IMG_2906.HEIC,2025:12:27 11:02:50,31.26208611111111,34.802099999999996,3.5355339055557087
IMG_2907.HEIC,data/raw_photos/LibraryArea/IMG_2907.HEIC,2025:12:27 11:03:05,31.262030555555555,34.80203888888889,3.5355339055557087
IMG_2908.HEIC,data/raw_photos/LibraryArea/IMG_2908.HEIC,2025:12:27 11:03:07,31.262027777777778,34.80203888888889,3.5355339055557087
